"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"1414","215693_x_at",1.17087251035463,9.61667816699013,4.46183803312916,0.000155217364039249,0.00488010890100399,0.874177190379624,"DDX27","DEAD-box helicase 27"
"1683","222140_s_at",-1.46832561648892,7.49156206411585,-4.46138392112253,0.000155398819546965,0.00488300601076453,0.873059610371142,"GPR89A","G protein-coupled receptor 89A"
"1684","222140_s_at",-1.46832561648892,7.49156206411585,-4.46138392112253,0.000155398819546965,0.00488300601076453,0.873059610371142,"GPR89B","G protein-coupled receptor 89B"
"2021","227435_at",0.997897054213873,9.03807218925721,4.46077937452424,0.000155640714594468,0.00488727202937447,0.871571819556141,NA,NA
"2791","45653_at",1.38900062166603,7.51184077677234,4.46059800515523,0.000155713358485054,0.00488727202937447,0.871125471759356,"KCTD13","potassium channel tetramerization domain containing 13"
"590","202717_s_at",-1.37486573124281,7.25325360181875,-4.4600208463899,0.000155944753082616,0.00489169795768283,0.869705099444886,"CDC16","cell division cycle 16"
"1456","217070_at",2.168718112275,5.00030845626962,4.45976166893276,0.000156048774124971,0.00489169795768283,0.869067274776582,"MTHFR","methylenetetrahydrofolate reductase"
"1874","225154_at",-1.75082242123406,6.68538191981635,-4.45957738451721,0.000156122778896324,0.00489169795768283,0.868613760250458,NA,NA
"681","204075_s_at",1.61301360564586,6.52017521051699,4.45884298335227,0.000156418046977793,0.00489253816848444,0.866806449431015,"CEP104","centrosomal protein 104"
"974","209445_x_at",-1.63424523823843,7.20851896159475,-4.45891561954008,0.000156388818586271,0.00489253816848444,0.866985201179323,"COA1","cytochrome c oxidase assembly factor 1"
"2449","238647_at",-2.40058993489612,4.28412950165306,-4.459181985535,0.000156281681028697,0.00489253816848444,0.867640707950258,NA,NA
"176","1559529_at",1.49692885561426,6.51135007887634,4.45794532552374,0.000156779709506846,0.00490104666511537,0.864597403261549,NA,NA
"1187","212553_at",1.12354134346018,8.37212649274435,4.45756340230364,0.000156933837580882,0.00490117669393523,0.863657537792293,"RPRD2","regulation of nuclear pre-mRNA domain containing 2"
"2435","238447_at",1.29389813484971,7.9995238329315,4.45749080217938,0.000156963153014734,0.00490117669393523,0.863478878565305,NA,NA
"2000","227099_s_at",1.39847108748785,9.72720153238823,4.4568723330658,0.000157213108187452,0.00490338088428347,0.861956916766506,NA,NA
"2789","41387_r_at",1.32032845452758,7.39694850525027,4.45706222011765,0.00015713632285753,0.00490338088428347,0.862424199387423,"KDM6B","lysine demethylase 6B"
"2125","230056_at",1.19241703798108,7.40346298946406,4.45611392578971,0.000157520161578353,0.00490735887994099,0.860090607830494,NA,NA
"2211","232215_x_at",1.70561113178706,11.3605688901014,4.45617632567211,0.000157494875413822,0.00490735887994099,0.860244162292423,NA,NA
"640","203340_s_at",-1.15536809816702,8.62693082678159,-4.45515559065965,0.000157909014620931,0.00491667162551219,0.857732342930325,"SLC25A12","solute carrier family 25 member 12"
"1505","217923_at",-0.924085318375407,8.42085926653468,-4.45485700379665,0.000158030364428398,0.00491764950206186,0.856997589589595,"PEF1","penta-EF-hand domain containing 1"
"239","1564820_at",3.04655144722819,4.09402785887882,4.45346577696297,0.000158597005650331,0.00492687004768853,0.853574147289605,NA,NA
"1660","221695_s_at",1.99245449731521,3.84786158953077,4.45357638350537,0.000158551881982906,0.00492687004768853,0.853846318054869,"MAP3K2","mitogen-activated protein kinase kinase kinase 2"
"2322","235567_at",2.36023850136484,5.73746539754378,4.4536947639698,0.000158503601009343,0.00492687004768853,0.854137618727191,NA,NA
"2208","232169_x_at",1.64671132356367,9.25830763849975,4.45162782819177,0.000159348703167308,0.00494741075847391,0.849051556165424,NA,NA
"200","1561158_at",2.89646132165505,4.78564371711179,4.45104671312342,0.000159587110367807,0.00495200071473317,0.847621649550936,NA,NA
"1749","223024_at",-1.01818760730471,9.12870874053654,-4.45077767983181,0.000159697603913299,0.00495261854450346,0.846959663852454,NA,NA
"1477","217603_at",2.15308008863597,5.72649604146602,4.45047199576358,0.000159823242750536,0.00495370510055871,0.846207498394866,"ATP6V0A2","ATPase H+ transporting V0 subunit a2"
"1205","212708_at",-1.07249246919278,9.07986094204191,-4.44997809757314,0.000160026447595698,0.00495719321376474,0.844992221538018,"MSL1","MSL complex subunit 1"
"1938","226031_at",-1.30229614407865,9.13471448657337,-4.44902013700196,0.000160421316793202,0.00496661126595036,0.84263510880495,NA,NA
"1768","223186_at",-1.32880848478602,6.97933171233057,-4.44854598331013,0.000160617121254181,0.00496899418661266,0.841468442000885,NA,NA
"2150","230607_at",2.5302390767411,5.02465406705837,4.44839372003824,0.000160680049783835,0.00496899418661266,0.841093796376754,NA,NA
"563","202395_at",-1.67740230525158,12.4148809957984,-4.44725115034796,0.000161153044922856,0.00498080425729629,0.838282519288535,"NSF","N-ethylmaleimide sensitive factor, vesicle fusing ATPase"
"1286","213742_at",1.63607612074504,8.76680300540182,4.44673160873864,0.000161368581112102,0.00498464811994585,0.837004211505705,"SRSF11","serine and arginine rich splicing factor 11"
"2149","230559_x_at",1.0242136811042,7.01810891178144,4.44633483579386,0.000161533379287362,0.00498692123802175,0.836027977543686,NA,NA
"2690","243496_at",3.28784844416112,6.18825583435492,4.44576043734739,0.00016177225097438,0.00499147732619877,0.834614718797143,NA,NA
"1218","212880_at",-1.30578137425273,11.3416294107761,-4.44467781168442,0.000162223434227466,0.0050025754463546,0.831951046057974,"WDR7","WD repeat domain 7"
"2065","228724_at",-1.02224411892137,10.5794852096073,-4.44371101360633,0.000162627407022883,0.00500938224167669,0.829572393361304,NA,NA
"2226","232562_at",1.09815281945863,8.58207160798998,4.44375083198872,0.00016261074927646,0.00500938224167669,0.829670359403965,NA,NA
"2133","230200_at",1.74547323327407,7.08160925381062,4.44264057825749,0.000163075854623003,0.00502036731504093,0.826938801775063,NA,NA
"229","1564066_at",2.28206806552753,5.55814592587914,4.44151054176049,0.000163550609623453,0.00503214945479027,0.824158623993171,NA,NA
"259","1568680_s_at",2.29596540381787,6.59102810536072,4.44109587920481,0.000163725164602437,0.00503468693736683,0.823138461468717,NA,NA
"1203","212699_at",-1.09553493988703,9.8265914985661,-4.43868931367208,0.000164741898486496,0.00506015028814332,0.817217911499916,"SCAMP5","secretory carrier membrane protein 5"
"1308","214104_at",1.72188474888022,7.3466195513547,4.43847943374949,0.000164830867182135,0.00506015028814332,0.816701583385811,"GPR161","G protein-coupled receptor 161"
"2266","233775_x_at",1.37212741413798,9.96521488938185,4.43882426155536,0.000164684718989556,0.00506015028814332,0.817549899363286,NA,NA
"2363","236397_at",2.19047699417439,3.16228392185296,4.43728243904151,0.000165339193217249,0.00507290706462015,0.813756877069667,NA,NA
"1114","211984_at",-1.10580184827189,13.0576453580348,-4.43690936258619,0.000165497946358908,0.0050749300152402,0.81283909012951,"CALM1","calmodulin 1"
"1115","211984_at",-1.10580184827189,13.0576453580348,-4.43690936258619,0.000165497946358908,0.0050749300152402,0.81283909012951,"CALM2","calmodulin 2"
"2154","230669_at",1.04612646982102,9.03658893087695,4.43607738488093,0.000165852520805329,0.00508010452382711,0.810792403683076,NA,NA
"2280","234282_at",1.9670510779222,5.95665957526013,4.43627219163004,0.000165769429696362,0.00508010452382711,0.811271630697192,NA,NA
"1473","217545_at",2.32827601587874,3.29006002429229,4.43480542501491,0.000166396072798563,0.00509389993295713,0.807663405450343,"MYH14","myosin heavy chain 14"
"675","203898_at",1.0242958123111,7.75667558534974,4.43352404864725,0.000166945444756447,0.00510785796981463,0.804511311016637,"CRCP","CGRP receptor component"
"1602","220109_at",2.65978616520877,3.89674994243993,4.43251195052881,0.000167380645513812,0.00511830916860608,0.802021670458411,"TF","transferrin"
"12","1552867_at",2.35940633607236,3.21063190499849,4.43132280943587,0.00016789341996026,0.00512825292532246,0.799096580331929,NA,NA
"1360","214782_at",2.57581430206973,7.11365536893486,4.43153748546086,0.000167800732910156,0.00512825292532246,0.799624643389193,"CTTN","cortactin"
"2764","244805_at",2.18591619857873,2.71246032645178,4.43102614315883,0.000168021590575954,0.00512930232537146,0.798366839718716,NA,NA
"484","201683_x_at",1.51420263429021,6.47296573732853,4.43036359704908,0.000168308186905075,0.00513232020024259,0.796737120203741,"TOX4","TOX high mobility group box family member 4"
"1030","210666_at",1.78442741953935,6.96000594777698,4.43037274149718,0.000168304227993168,0.00513232020024259,0.796759613433383,"IDS","iduronate 2-sulfatase"
"164","1559060_a_at",1.39824949581975,6.45359741390413,4.42989344469676,0.000168511855418511,0.00513566649665946,0.795580658810223,NA,NA
"212","1562338_at",2.15416537329756,3.81700278628346,4.42955758554189,0.000168657498987928,0.00513724164744567,0.794754532030847,NA,NA
"2182","231743_at",1.97103279667022,5.85371532896939,4.42770440239657,0.000169463381771953,0.00515891447571354,0.790196266349029,NA,NA
"1611","220295_x_at",2.38270798177933,3.8075255020227,4.42645916661873,0.000170007045397654,0.00516970812409162,0.787133448219721,"DEPDC1","DEP domain containing 1"
"2771","244890_at",1.9171210441174,3.29292240513141,4.42646513215361,0.00017000443673471,0.00516970812409162,0.787148121064484,NA,NA
"2038","227772_at",1.07640008682718,9.24897254208756,4.42622866527432,0.000170107871672497,0.00516989876803435,0.786566507695773,NA,NA
"2521","240018_at",2.8745687987235,4.14891359308735,4.42494243188387,0.000170671593419228,0.00518127116612786,0.783402933211633,NA,NA
"2778","33768_at",1.22397051687987,7.16047055627958,4.42495815981281,0.000170664689053407,0.00518127116612786,0.783441616643389,"DMWD","DM1 locus, WD repeat containing"
"1031","210672_s_at",1.08099351568194,7.49919896469648,4.42400147166497,0.000171085170361098,0.0051909443337919,0.781088625640907,"NPRL3","NPR3 like, GATOR1 complex subunit"
"2595","241843_at",2.09172955131726,5.40556874939293,4.4235949177814,0.000171264170506194,0.00519349335686419,0.7800887113244,NA,NA
"2436","238466_at",-1.38269025747085,7.89561668166438,-4.42297816405695,0.000171536075288947,0.00519885527517915,0.778571826727765,NA,NA
"1113","211983_x_at",-0.936879341129957,13.2219862505378,-4.42053609990519,0.0001726169264139,0.00521792255587944,0.7725658161793,"ACTG1","actin gamma 1"
"1415","215698_at",2.23902702340321,5.96097364954182,4.42049976174146,0.000172633060744801,0.00521792255587944,0.77247644809341,"KDM5A","lysine demethylase 5A"
"1744","222911_s_at",2.3938095217726,3.20505214585607,4.42130045856561,0.000172277895382449,0.00521792255587944,0.774445651296185,NA,NA
"2233","232753_at",1.79721680600634,5.5988787344906,4.42047878339418,0.000172642375922925,0.00521792255587944,0.772424855123528,NA,NA
"2534","240220_at",2.54567914962407,4.42146011524387,4.42079575901539,0.000172501680175858,0.00521792255587944,0.773204409226703,NA,NA
"2587","241741_at",1.88652982622537,7.03421337563416,4.41951621332858,0.000173070332732525,0.00522796709511095,0.770057585052048,NA,NA
"116","1557385_at",2.33658816713188,5.75218659842187,4.41899549420076,0.0001733022840515,0.00523208303728093,0.76877698579927,NA,NA
"201","1561355_at",2.02687129721335,4.27097482603195,4.41851211111624,0.000173517881577049,0.00523488657603862,0.76758821736196,NA,NA
"286","1570160_at",2.12511625378247,3.84573471763255,4.41835808371282,0.000173586636714367,0.00523488657603862,0.767209424893784,NA,NA
"485","201696_at",-1.26172208485004,8.46701387387437,-4.41667965114929,0.000174337622195539,0.00525174076779122,0.763081801161499,"SRSF4","serine and arginine rich splicing factor 4"
"1332","214678_x_at",1.32072244988572,6.94525819730277,4.41685435228219,0.000174259304451848,0.00525174076779122,0.763511422712226,"ZFX","zinc finger protein X-linked"
"2372","236532_at",1.15010497466124,8.94119053398381,4.41644381769557,0.000174443400938652,0.00525203356074935,0.762501846366895,NA,NA
"969","209318_x_at",1.55950522225786,6.75980331373319,4.41556864206889,0.000174836504316516,0.00526097186213841,0.76034966138517,"PLAGL1","PLAG1 like zinc finger 1"
"222","1563455_at",1.68571482784635,6.77682793749642,4.41506622002998,0.000175062576466076,0.00526198261038083,0.759114147413143,NA,NA
"664","203738_at",-1.12928329313672,8.95119300616076,-4.41507171449137,0.000175060102577673,0.00526198261038083,0.759127658869221,"C5orf22","chromosome 5 open reading frame 22"
"1700","222394_at",-0.999355906162993,9.09752561133586,-4.41476164907324,0.000175199764452348,0.00526321270408359,0.758365177630607,NA,NA
"531","202098_s_at",-0.935619830574126,8.92358738184927,-4.41332900738765,0.000175846508513892,0.00527394835600496,0.754842227054625,"PRMT2","protein arginine methyltransferase 2"
"2064","228722_at",1.02480673918671,8.40195166501454,4.41350022588394,0.000175769089527695,0.00527394835600496,0.755263258631735,NA,NA
"2572","241228_at",2.82401750583932,4.1407396962133,4.41334491788557,0.000175839312913767,0.00527394835600496,0.754881351405739,NA,NA
"736","205434_s_at",1.45048413103061,10.7676464536246,4.41221398224146,0.00017635151572991,0.00528619469437106,0.752100377863043,"AAK1","AP2 associated kinase 1"
"1839","224737_x_at",0.882869925327875,7.4186274274102,4.41149443726668,0.00017667817272272,0.00528982198565744,0.750331044879278,NA,NA
"2347","236063_at",2.08802058730795,4.456337954502,4.4113082936431,0.00017676277581703,0.00528982198565744,0.749873328772953,NA,NA
"2566","241065_x_at",1.20316877608603,7.07728149070156,4.41168741083366,0.000176590507995741,0.00528982198565744,0.750805557057102,NA,NA
"1792","223644_s_at",-1.79294830445677,6.48985499336208,-4.41087447451909,0.000176960105253396,0.00528993644326378,0.748806599390906,NA,NA
"1956","226285_at",-1.12992772797137,8.99180968304675,-4.41107863456494,0.000176867212518205,0.00528993644326378,0.749308612900901,NA,NA
"1806","224151_s_at",0.992532726134379,7.30639990594377,4.41047411616358,0.00017714240933292,0.00529249247556141,0.747822155113676,NA,NA
"2546","240503_at",3.08072350703857,4.64772148627382,4.41002879821414,0.000177345405763815,0.00529566360466224,0.746727167844856,NA,NA
"1430","216072_at",2.36957399185503,4.60001191646199,4.4089909834381,0.000177819389739197,0.00530691874126123,0.744175331657224,NA,NA
"661","203690_at",-0.924400634190329,8.7659851097493,-4.40709009017929,0.000178690829679359,0.00532481115105987,0.739501437356922,"TUBGCP3","tubulin gamma complex component 3"
"810","207661_s_at",2.20547949048941,4.73726928699153,4.40683417951381,0.000178808473220776,0.00532481115105987,0.738872219755449,"SH3PXD2A","SH3 and PX domains 2A"
"1721","222605_at",-1.22595894416826,9.11032170715591,-4.40708273443478,0.00017869421007862,0.00532481115105987,0.739483351457334,NA,NA
"2180","231719_at",2.05887114557404,4.91607955703987,4.40699119145352,0.000178736284820182,0.00532481115105987,0.739258270822116,NA,NA
"1936","225960_at",2.14828448542116,4.16371986416952,4.40547359116108,0.000179435240503431,0.00534056710643717,0.735526938042731,NA,NA
"1483","217713_x_at",1.80430003662433,7.75969919440824,4.40487882421797,0.000179709912531777,0.00534583213692868,0.734064609846794,NA,NA
"2107","229649_at",-1.2550577048298,11.1556530577764,-4.40411715914099,0.000180062272501256,0.00535340116857322,0.732191960051527,NA,NA
"1464","217227_x_at",2.31804891717355,4.41383710460023,4.40231217252056,0.000180900043222174,0.00537293141885877,0.727754279296252,NA,NA
"2682","243341_at",2.89435021124979,3.75358379654563,4.40227848596002,0.000180915715447993,0.00537293141885877,0.727671460058317,NA,NA
"2355","236269_at",1.8374183570535,5.33845251554083,4.40159482351996,0.00018123407286703,0.00537946413355313,0.725990670497916,NA,NA
"1663","221705_s_at",1.5342247125232,6.53595697998943,4.40061437594333,0.000181691607230914,0.0053842756776966,0.723580270203654,"SIKE1","suppressor of IKBKE 1"
"1979","226874_at",0.925348107422398,8.62238119422729,4.40073799131479,0.000181633857694623,0.0053842756776966,0.723884172339093,NA,NA
"2272","233952_s_at",1.44860421337465,8.27812258437141,4.40086345216928,0.000181575264704217,0.0053842756776966,0.724192612228581,NA,NA
